Charity Name,URL
Prison Fellowship Ministries,https://www.charitynavigator.org/ein/620988294
Prison Fellowship Ministries Foundation,https://www.charitynavigator.org/ein/311753320
Project Angel Food,https://www.charitynavigator.org/ein/954115863
Project Bread,https://www.charitynavigator.org/ein/042931195
Project C.U.R.E.,https://www.charitynavigator.org/ein/841568566
"Project Healing Waters Fly Fishing, Inc.",https://www.charitynavigator.org/ein/611518154
Project HOME,https://www.charitynavigator.org/ein/232555950
Project Hood Communities,https://www.charitynavigator.org/ein/453964886
Project HOPE,https://www.charitynavigator.org/ein/530242962
Project Hope,https://www.charitynavigator.org/ein/042748880
Project Hope Worldwide,https://www.charitynavigator.org/ein/271873580
Project K9 Hero,https://www.charitynavigator.org/ein/811770909
Project On Government Oversight,https://www.charitynavigator.org/ein/521739443
Project Rescue Foundation,https://www.charitynavigator.org/ein/455374961
Project Sanctuary,https://www.charitynavigator.org/ein/261410596
Project Veritas,https://www.charitynavigator.org/ein/272894856
PROLIFE Across AMERICA,https://www.charitynavigator.org/ein/411654040
Pro-Life Action League,https://www.charitynavigator.org/ein/363081086
ProLiteracy,https://www.charitynavigator.org/ein/166076384
ProPublica,https://www.charitynavigator.org/ein/142007220
Prostate Cancer Foundation,https://www.charitynavigator.org/ein/954418411
Protect Our Winters,https://www.charitynavigator.org/ein/208474909
Providence Animal Center,https://www.charitynavigator.org/ein/231440112
Public Broadcasting Service,https://www.charitynavigator.org/ein/520899215
Public Citizen Foundation,https://www.charitynavigator.org/ein/521263996
PUBLIC CITIZEN INC,https://www.charitynavigator.org/ein/237104508
Public Employees for Environmental Responsibility,https://www.charitynavigator.org/ein/931102740
Pulmonary Fibrosis Foundation,https://www.charitynavigator.org/ein/841558631
Puppies Behind Bars,https://www.charitynavigator.org/ein/133969389
"Pure Hands, Inc.",https://www.charitynavigator.org/ein/454810098
Purple Heart Foundation,https://www.charitynavigator.org/ein/593184919
PUSHBLACK NOW,https://www.charitynavigator.org/ein/813839071
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
search feature,https://www.charitynavigator.org/search
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
RAICES,https://www.charitynavigator.org/ein/742436920
Rails-To-Trails Conservancy,https://www.charitynavigator.org/ein/521437006
Rainbow Place Shelter for Homeless Women Inc.,https://www.charitynavigator.org/ein/475082306
Rainbow Railroad USA Inc.,https://www.charitynavigator.org/ein/474896980
Rainforest Action Network,https://www.charitynavigator.org/ein/943045180
Rainforest Alliance Inc.,https://www.charitynavigator.org/ein/133377893
Rainforest Foundation Inc.,https://www.charitynavigator.org/ein/951622945
Rainforest Trust,https://www.charitynavigator.org/ein/133500609
Rally Foundation for Childhood Cancer Research,https://www.charitynavigator.org/ein/201950849
Rancho Coastal Humane Society,https://www.charitynavigator.org/ein/952151583
"Rape, Abuse & Incest National Network",https://www.charitynavigator.org/ein/521886511
Razom Inc.,https://www.charitynavigator.org/ein/464604398
Re:wild (fka Global Wildlife Conservation),https://www.charitynavigator.org/ein/262887967
"Reach Out and Read, Inc.",https://www.charitynavigator.org/ein/043481253
Reading Is Fundamental,https://www.charitynavigator.org/ein/520976257
Reading Partners,https://www.charitynavigator.org/ein/770568469
Readworks,https://www.charitynavigator.org/ein/133593812
Reborn Community Church,https://www.charitynavigator.org/ein/274279761
Rebuilding Together,https://www.charitynavigator.org/ein/521585880
RED CLOUD INDIAN SCHOOL,https://www.charitynavigator.org/ein/460275071
Red Panda Network,https://www.charitynavigator.org/ein/261103671
RedRover,https://www.charitynavigator.org/ein/680124097
Redwings Horse Sanctuary,https://www.charitynavigator.org/ein/770269641
Refugees International,https://www.charitynavigator.org/ein/521224516
Regional Food Bank of Oklahoma,https://www.charitynavigator.org/ein/731100380
Religious Coalition for Reproductive Choice,https://www.charitynavigator.org/ein/521213972
Religious Freedom Coalition,https://www.charitynavigator.org/ein/742124788
Revelation Media Inc.,https://www.charitynavigator.org/ein/811676942
Revived Soldiers Ukraine,https://www.charitynavigator.org/ein/475315018
Rideshare 2 Vote Aware,https://www.charitynavigator.org/ein/842764403
Riley Children's Foundation,https://www.charitynavigator.org/ein/350868147
RIP Medical Debt,https://www.charitynavigator.org/ein/471442997
Rise Against Hunger,https://www.charitynavigator.org/ein/161541024
Rise for Animals,https://www.charitynavigator.org/ein/042104756
Robin Hood Foundation,https://www.charitynavigator.org/ein/133441066
Rocky Mountain Elk Foundation,https://www.charitynavigator.org/ein/810421425
Rofeh Cholim Cancer Society,https://www.charitynavigator.org/ein/113355081
Ronald McDonald House Charities of Southern California,https://www.charitynavigator.org/ein/953167869
"Ronald McDonald House Charities, Inc.",https://www.charitynavigator.org/ein/362934689
Ronald McDonald House Houston,https://www.charitynavigator.org/ein/741984499
Ronald McDonald House New York,https://www.charitynavigator.org/ein/132933654
Room to Read,https://www.charitynavigator.org/ein/912003533
Rosie's Place,https://www.charitynavigator.org/ein/042582187
Rotaplast International,https://www.charitynavigator.org/ein/943247677
Russell Wilson Foundation,https://www.charitynavigator.org/ein/464784365
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
Sacramento Food Bank & Family Services,https://www.charitynavigator.org/ein/943315566
Sacred Heart Center,https://www.charitynavigator.org/ein/460417196
Sacred Heart Community Service,https://www.charitynavigator.org/ein/237179787
SACRED HEART SOUTHERN MISSIONS HOUSING CORPORATION,https://www.charitynavigator.org/ein/640854543
Safe Place for Youth,https://www.charitynavigator.org/ein/841802637
SAGE,https://www.charitynavigator.org/ein/132947657
SALESIAN MISSIONS INC,https://www.charitynavigator.org/ein/800522035
Salvation Army,https://www.charitynavigator.org/ein/410698597
Salvation Army,https://www.charitynavigator.org/ein/440545998
Salvation Army & Its Components,https://www.charitynavigator.org/ein/133485289
Salvation Army National Corp,https://www.charitynavigator.org/ein/222406433
Salvation Army Services Inc.,https://www.charitynavigator.org/ein/363805307
Salvation Army World Service Office Sawso,https://www.charitynavigator.org/ein/132923701
Samaritan's Purse,https://www.charitynavigator.org/ein/581437002
SAMMinistries,https://www.charitynavigator.org/ein/742285793
San Antonio Food Bank,https://www.charitynavigator.org/ein/742122979
San Antonio Humane Society,https://www.charitynavigator.org/ein/746024105
San Diego Humane Society,https://www.charitynavigator.org/ein/951661688
San Diego Rescue Mission,https://www.charitynavigator.org/ein/951874073
San Diego Zoo Wildlife Alliance,https://www.charitynavigator.org/ein/951648219
San Francisco AIDS Foundation,https://www.charitynavigator.org/ein/942927405
Sandy Hook Promise Foundation,https://www.charitynavigator.org/ein/461657101
"Sankara Eye Foundation, USA",https://www.charitynavigator.org/ein/776141976
Sankara Nethralaya OM Trust,https://www.charitynavigator.org/ein/521611548
Sarcoma Foundation of America,https://www.charitynavigator.org/ein/522275294
SAT-7 North America,https://www.charitynavigator.org/ein/232964829
Satanic Temple,https://www.charitynavigator.org/ein/823404757
Save Korean Dogs USA Foundation Inc.,https://www.charitynavigator.org/ein/833653519
Save Our Allies,https://www.charitynavigator.org/ein/872799910
Save the Children,https://www.charitynavigator.org/ein/060726487
Save the Children,https://www.charitynavigator.org/ein/854316822
SAVE THE CHILDREN ACTION NETWORK,https://www.charitynavigator.org/ein/465465189
Save the Children International US Inc.,https://www.charitynavigator.org/ein/371975897
Save the Chimps Inc.,https://www.charitynavigator.org/ein/650789748
Save the Manatee Club,https://www.charitynavigator.org/ein/593131709
Save the Redwoods League,https://www.charitynavigator.org/ein/940843915
Save the Storks,https://www.charitynavigator.org/ein/461031815
Save-A-Pet Animal Rescue Inc.,https://www.charitynavigator.org/ein/113290684
"Save-A-Pet, Inc.",https://www.charitynavigator.org/ein/237304570
Saving Nature Inc.,https://www.charitynavigator.org/ein/842412702
SBP,https://www.charitynavigator.org/ein/262189665
Scholarship America,https://www.charitynavigator.org/ein/042296967
Sea Shepherd Conservation Society,https://www.charitynavigator.org/ein/930792021
Sea Turtle Conservancy,https://www.charitynavigator.org/ein/596151069
Seattle Humane,https://www.charitynavigator.org/ein/910282060
Seattles Union Gospel Mission,https://www.charitynavigator.org/ein/910595029
Second Amendment Foundation,https://www.charitynavigator.org/ein/916184167
Second Chances for Blind Dogs Foundation Inc.,https://www.charitynavigator.org/ein/465473787
Second Harvest Community Food Bank,https://www.charitynavigator.org/ein/431268319
Second Harvest Food Bank of Central Florida,https://www.charitynavigator.org/ein/592142315
Second Harvest Food Bank of East Tennessee,https://www.charitynavigator.org/ein/581450139
Second Harvest Food Bank of Greater New Orleans and Acadiana,https://www.charitynavigator.org/ein/720956468
Second Harvest Food Bank of Metrolina,https://www.charitynavigator.org/ein/561352593
Second Harvest Food Bank of Middle Tennessee,https://www.charitynavigator.org/ein/621049447
Second Harvest Food Bank of Northwest North Carolina,https://www.charitynavigator.org/ein/581457912
Second Harvest Food Bank of Orange County,https://www.charitynavigator.org/ein/320362611
Second Harvest Heartland,https://www.charitynavigator.org/ein/237417654
Second Harvest Inland Northwest,https://www.charitynavigator.org/ein/237173826
Second Harvest of Silicon Valley,https://www.charitynavigator.org/ein/942614101
SEE International,https://www.charitynavigator.org/ein/311682275
Semper Fi & America's Fund,https://www.charitynavigator.org/ein/260086305
Semper K9 Assistance Dogs,https://www.charitynavigator.org/ein/472671624
Send Relief Inc.,https://www.charitynavigator.org/ein/751977130
Senior Center Incorporated,https://www.charitynavigator.org/ein/540735666
SENIOR CITIZENS ALLIANCE,https://www.charitynavigator.org/ein/823272633
SENIORS COALITION INC,https://www.charitynavigator.org/ein/541586416
SEO (Sponsors for Educational Opportunity),https://www.charitynavigator.org/ein/132578670
Servant Foundation,https://www.charitynavigator.org/ein/431890105
Seva Foundation,https://www.charitynavigator.org/ein/382231279
"Sewa International, Inc",https://www.charitynavigator.org/ein/200638718
Share Our Strength,https://www.charitynavigator.org/ein/521367538
Sharing and Caring Hands,https://www.charitynavigator.org/ein/363412619
Shatterproof A Nonprofit Corp,https://www.charitynavigator.org/ein/454619712
Sheldrick Wildlife Trust USA,https://www.charitynavigator.org/ein/300224549
Shelter Partnership,https://www.charitynavigator.org/ein/953976214
Shelter to Soldier Inc.,https://www.charitynavigator.org/ein/460906020
ShelterBox USA,https://www.charitynavigator.org/ein/200471604
Shoes That Fit,https://www.charitynavigator.org/ein/954425565
Shoreline Soup Kitchens & Pantries,https://www.charitynavigator.org/ein/463773017
SHRINE OF ST JUDE,https://www.charitynavigator.org/ein/520681711
Shriners Hospitals for Children,https://www.charitynavigator.org/ein/362193608
Sidekick Foundation Inc.,https://www.charitynavigator.org/ein/453996413
Sierra Club,https://www.charitynavigator.org/ein/941153307
Sierra Club Foundation,https://www.charitynavigator.org/ein/946069890
Sightsavers Inc.,https://www.charitynavigator.org/ein/474657747
SIGN Fracture Care International,https://www.charitynavigator.org/ein/911952283
Simon Wiesenthal Center,https://www.charitynavigator.org/ein/953964928
Skin Cancer Foundation,https://www.charitynavigator.org/ein/132948778
Slavic Gospel Association,https://www.charitynavigator.org/ein/362428314
Sleep in Heavenly Peace Inc.,https://www.charitynavigator.org/ein/464346568
Smart Growth America,https://www.charitynavigator.org/ein/270038938
Smile Train Inc.,https://www.charitynavigator.org/ein/133661416
Smiling Dog Farms,https://www.charitynavigator.org/ein/261737259
Smithsonian Institution,https://www.charitynavigator.org/ein/530206027
Snow Leopard Trust,https://www.charitynavigator.org/ein/911144119
Soaring Eagle,https://www.charitynavigator.org/ein/841409114
Society for Financial Awareness,https://www.charitynavigator.org/ein/330700097
Society for Science,https://www.charitynavigator.org/ein/530196483
Society of St. Vincent de Paul - Phoenix,https://www.charitynavigator.org/ein/860096789
SOCIETY OF THE LITTLE FLOWER,https://www.charitynavigator.org/ein/362174834
Soi Dog USA,https://www.charitynavigator.org/ein/271600444
Solar Cookers International,https://www.charitynavigator.org/ein/680153141
Soldiers' Angels,https://www.charitynavigator.org/ein/200583415
Soles4Souls,https://www.charitynavigator.org/ein/204023482
SOME (So Others Might Eat),https://www.charitynavigator.org/ein/237098123
Somerville Homeless Coalition Incorporated,https://www.charitynavigator.org/ein/042897447
Sons of Italy Foundation,https://www.charitynavigator.org/ein/236276526
Sos Childrens Village USA Inc.,https://www.charitynavigator.org/ein/136188433
SOS International,https://www.charitynavigator.org/ein/870657642
Southeastern Guide Dogs,https://www.charitynavigator.org/ein/592252352
Southeastern Legal Foundation,https://www.charitynavigator.org/ein/581247027
Southern Environmental Law Center,https://www.charitynavigator.org/ein/521436778
Southern Poverty Law Center,https://www.charitynavigator.org/ein/630598743
SOUTHWEST INDIAN FOUNDATION,https://www.charitynavigator.org/ein/850203522
SPCA International,https://www.charitynavigator.org/ein/870773320
SPCA of Texas,https://www.charitynavigator.org/ein/751216660
SPCA of Wake County,https://www.charitynavigator.org/ein/560891732
SPCA Tampa Bay,https://www.charitynavigator.org/ein/590715928
spcaLA,https://www.charitynavigator.org/ein/951738153
Speak Up for Horses Inc.,https://www.charitynavigator.org/ein/223934818
Special Olympics,https://www.charitynavigator.org/ein/520889518
Special Olympics Illinois,https://www.charitynavigator.org/ein/362922811
Special Olympics Southern California,https://www.charitynavigator.org/ein/954538450
Special Operations Warrior Foundation,https://www.charitynavigator.org/ein/521183585
Spirit of America,https://www.charitynavigator.org/ein/201687786
Splash International,https://www.charitynavigator.org/ein/562600599
ST BONAVENTURE INDIAN MISSIONS & SCHOOL,https://www.charitynavigator.org/ein/850326009
ST JOSEPHS INDIAN SCHOOL,https://www.charitynavigator.org/ein/460235912
ST JUDE HOSPITAL,https://www.charitynavigator.org/ein/951643325
ST LABRE INDIAN SCHOOL,https://www.charitynavigator.org/ein/810244542
St. Baldrick's Foundation,https://www.charitynavigator.org/ein/201173824
St. Jude Childrens Charities Inc.,https://www.charitynavigator.org/ein/061427042
"St. Jude Children's Research Hospital, Inc.",https://www.charitynavigator.org/ein/620646012
St. Louis Area Foodbank,https://www.charitynavigator.org/ein/431253102
St. Mary's Food Bank Alliance,https://www.charitynavigator.org/ein/237353532
St. Matthew's House,https://www.charitynavigator.org/ein/651110501
St. Vincent Meals on Wheels,https://www.charitynavigator.org/ein/953696693
Stand for the Silent Inc.,https://www.charitynavigator.org/ein/452317929
Stand Together Foundation,https://www.charitynavigator.org/ein/273197768
Stand.earth,https://www.charitynavigator.org/ein/943331587
StandWithUs,https://www.charitynavigator.org/ein/010566033
Star of Hope Mission,https://www.charitynavigator.org/ein/741152599
Starfish Project Incorporated,https://www.charitynavigator.org/ein/274237221
Starlight Children's Foundation,https://www.charitynavigator.org/ein/953802159
Statue of Liberty-Ellis Island Foundation,https://www.charitynavigator.org/ein/133118415
Step Up For Students,https://www.charitynavigator.org/ein/593649371
Stephen Siller Tunnel to Towers Foundation,https://www.charitynavigator.org/ein/020554654
Stop Soldier Suicide,https://www.charitynavigator.org/ein/273512119
Strategic Resource Group,https://www.charitynavigator.org/ein/330780945
STRIVE,https://www.charitynavigator.org/ein/133255679
Stronghold Rescue & Relief,https://www.charitynavigator.org/ein/832711117
Student Conservation Association,https://www.charitynavigator.org/ein/910880684
STUDENTS FOR LIFE ACTION,https://www.charitynavigator.org/ein/833084374
Students for Life of America,https://www.charitynavigator.org/ein/521576352
Sudan Relief Fund,https://www.charitynavigator.org/ein/522148976
Summer Search,https://www.charitynavigator.org/ein/680200138
SUMOFUS,https://www.charitynavigator.org/ein/452513966
Sunflower of Peace,https://www.charitynavigator.org/ein/472620675
Sunrise Day Camps Association Inc.,https://www.charitynavigator.org/ein/465555854
Sunrise Movement Education Fund,https://www.charitynavigator.org/ein/464773036
"Sunshine Division, Inc.",https://www.charitynavigator.org/ein/930429354
Support Our Aging Religious,https://www.charitynavigator.org/ein/521485481
Support The Enlisted Project (STEP),https://www.charitynavigator.org/ein/203051279
Surfrider Foundation,https://www.charitynavigator.org/ein/953941826
Survival International USA,https://www.charitynavigator.org/ein/263208869
SUSAN B ANTHONY LIST INC,https://www.charitynavigator.org/ein/541850126
Susan B Anthony List Inc. Education Fund,https://www.charitynavigator.org/ein/264788700
Susan G. Komen for the Cure,https://www.charitynavigator.org/ein/751835298
Syrian American Medical Society Foundation,https://www.charitynavigator.org/ein/161717058
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
T2t Foundation,https://www.charitynavigator.org/ein/873972830
Table To Table Inc,https://www.charitynavigator.org/ein/223646125
Taco Bell Foundation,https://www.charitynavigator.org/ein/330523542
Tarrant Area Food Bank,https://www.charitynavigator.org/ein/751822473
Teach For America,https://www.charitynavigator.org/ein/133541913
Team Blueline Inc.,https://www.charitynavigator.org/ein/320487681
Team Rubicon,https://www.charitynavigator.org/ein/271720480
TEAMSTER MEMBERS RETIREMENT PLAN,https://www.charitynavigator.org/ein/362164320
TechnoServe,https://www.charitynavigator.org/ein/132626135
Texas Civil Rights Project,https://www.charitynavigator.org/ein/741995879
TEXAS STATE TROOPERS ASSOCIATION,https://www.charitynavigator.org/ein/742330484
Texas Wounded Warriors,https://www.charitynavigator.org/ein/273329686
"TGR Foundation, A Tiger Woods Charity",https://www.charitynavigator.org/ein/200677815
The 52nd Street Project,https://www.charitynavigator.org/ein/133467948
The A21 Campaign Inc.,https://www.charitynavigator.org/ein/263442008
The Actors Fund,https://www.charitynavigator.org/ein/131635251
The Advocates for Human Rights,https://www.charitynavigator.org/ein/363292374
The Against Malaria Foundation,https://www.charitynavigator.org/ein/203069841
The Akshaya Patra Foundation USA,https://www.charitynavigator.org/ein/010574950
"The ALS Association, National Office",https://www.charitynavigator.org/ein/133271855
The Anti-Cruelty Society,https://www.charitynavigator.org/ein/362179814
The Arbor Day Foundation,https://www.charitynavigator.org/ein/237169265
The Arc of the United States,https://www.charitynavigator.org/ein/135642032
The Association for Frontotemporal Degeneration,https://www.charitynavigator.org/ein/412073220
The B Strong Group,https://www.charitynavigator.org/ein/812185422
The Barack Obama Foundation,https://www.charitynavigator.org/ein/464950751
The Biden Foundation,https://www.charitynavigator.org/ein/811329470
The Blackbaud Giving Fund,https://www.charitynavigator.org/ein/460942102
The Borgen Project,https://www.charitynavigator.org/ein/200536470
The Boston Foundation,https://www.charitynavigator.org/ein/042104021
The Bowery Mission,https://www.charitynavigator.org/ein/131617086
The Carter Center,https://www.charitynavigator.org/ein/581454716
The Center for Victims of Torture,https://www.charitynavigator.org/ein/363383933
The Children's Assessment Center Foundation,https://www.charitynavigator.org/ein/760458780
The Children's Health Fund,https://www.charitynavigator.org/ein/133468427
The Christian Broadcasting Network,https://www.charitynavigator.org/ein/540678752
"The Citizens Foundation, USA",https://www.charitynavigator.org/ein/412046295
The Climate Reality Project,https://www.charitynavigator.org/ein/870745629
The Committee for Missing Children,https://www.charitynavigator.org/ein/582215576
The Conservation Fund,https://www.charitynavigator.org/ein/521388917
The Conservative Caucus Foundation,https://www.charitynavigator.org/ein/510206842
The Cousteau Society,https://www.charitynavigator.org/ein/237337664
The Elephant Sanctuary,https://www.charitynavigator.org/ein/621587327
The Florence Immigrant & Refugee Rights Project,https://www.charitynavigator.org/ein/860658103
The Food Bank of Lower Fairfield County,https://www.charitynavigator.org/ein/020684220
The Foodbank,https://www.charitynavigator.org/ein/861082880
The Fresh Air Fund,https://www.charitynavigator.org/ein/131656653
The Fund for Animals,https://www.charitynavigator.org/ein/136218740
The Fund for Global Human Rights,https://www.charitynavigator.org/ein/753029336
The Gentle Barn,https://www.charitynavigator.org/ein/954776451
The Glaucoma Foundation,https://www.charitynavigator.org/ein/133174839
The Global Orphan Project,https://www.charitynavigator.org/ein/816079539
The Greater Boston Food Bank,https://www.charitynavigator.org/ein/042717782
The Heritage Foundation,https://www.charitynavigator.org/ein/237327730
The Hole in the Wall Gang Fund,https://www.charitynavigator.org/ein/061157655
The Humane League,https://www.charitynavigator.org/ein/043817491
The Humane Society of the United States,https://www.charitynavigator.org/ein/530225390
The Hunger Coalition,https://www.charitynavigator.org/ein/721582755
The Hunger Project,https://www.charitynavigator.org/ein/942443282
The Independence Fund Inc.,https://www.charitynavigator.org/ein/260322088
The INN,https://www.charitynavigator.org/ein/112676892
"The Jane Goodall Institute for Wildlife Research, Conservation & Education",https://www.charitynavigator.org/ein/942474731
The Jed Foundation,https://www.charitynavigator.org/ein/134131139
The Joshua Fund,https://www.charitynavigator.org/ein/205350994
The Kidney Cancer Association,https://www.charitynavigator.org/ein/363719712
The Kindness Ranch Animal Sanctuary,https://www.charitynavigator.org/ein/841561923
THE KROGER HELPING HANDS FUND BENEFITS TRUST,https://www.charitynavigator.org/ein/936228744
The Lebron James Family Foundation,https://www.charitynavigator.org/ein/020716277
The Leukemia & Lymphoma Society,https://www.charitynavigator.org/ein/135644916
The Lustgarten Foundation for Pancreatic Cancer Research,https://www.charitynavigator.org/ein/311611837
The Malala Fund,https://www.charitynavigator.org/ein/811397590
The Marine Mammal Center,https://www.charitynavigator.org/ein/510144434
The Maryland SPCA,https://www.charitynavigator.org/ein/526001558
The Midnight Mission,https://www.charitynavigator.org/ein/951691293
The Mission Continues,https://www.charitynavigator.org/ein/208742553
The Multiple Myeloma Research Foundation,https://www.charitynavigator.org/ein/061504413
The National Children's Cancer Society (NCCS),https://www.charitynavigator.org/ein/371227890
The Nature Conservancy,https://www.charitynavigator.org/ein/530242652
The Navigators,https://www.charitynavigator.org/ein/846007896
The Nazarene Fund,https://www.charitynavigator.org/ein/850535397
The Nemours Foundation,https://www.charitynavigator.org/ein/590634433
The New York Public Library,https://www.charitynavigator.org/ein/131887440
The Night Ministry,https://www.charitynavigator.org/ein/363145764
The Nonhuman Rights Project Inc.,https://www.charitynavigator.org/ein/043289466
The Nra Foundation Inc.,https://www.charitynavigator.org/ein/521710886
The Ocean Foundation,https://www.charitynavigator.org/ein/710863908
The Paul and Nancy Pelosi Charitable Foundation,https://www.charitynavigator.org/ein/943150212
The Planetary Society,https://www.charitynavigator.org/ein/953423566
The Pocket Testament League,https://www.charitynavigator.org/ein/221616250
The Prem Rawat Foundation,https://www.charitynavigator.org/ein/912166236
The Public Theater/New York Shakespeare Festival,https://www.charitynavigator.org/ein/131844852
The Redwood Empire Food Bank,https://www.charitynavigator.org/ein/680121855
The Road Home,https://www.charitynavigator.org/ein/870212465
The Ronald Reagan Presidential Foundation and Institute,https://www.charitynavigator.org/ein/770054631
The Rose,https://www.charitynavigator.org/ein/760193812
The Rotary Foundation of Rotary International,https://www.charitynavigator.org/ein/363245072
The Salvation Army,https://www.charitynavigator.org/ein/135562351
The Salvation Army,https://www.charitynavigator.org/ein/580660607
The Samaritan Inn,https://www.charitynavigator.org/ein/751984285
The San Francisco-Marin Food Bank,https://www.charitynavigator.org/ein/943041517
The Seeing Eye,https://www.charitynavigator.org/ein/221539721
The Servant Foundation Inc.,https://www.charitynavigator.org/ein/731480507
The Shelter for Abused Women & Children,https://www.charitynavigator.org/ein/592752895
The Shriners Hospital for Children,https://www.charitynavigator.org/ein/042121377
The Sunshine Kids Foundation,https://www.charitynavigator.org/ein/760020802
The Trevor Project,https://www.charitynavigator.org/ein/954681287
The United Way of Southwestern Pennsylvania,https://www.charitynavigator.org/ein/251043578
The V Foundation,https://www.charitynavigator.org/ein/133705951
The Water Project,https://www.charitynavigator.org/ein/261455510
The Wetlands Initiative,https://www.charitynavigator.org/ein/363942451
The White Coat Waste Project Inc.,https://www.charitynavigator.org/ein/460856543
The Wild Animal Sanctuary,https://www.charitynavigator.org/ein/841351483
The Wilderness Society,https://www.charitynavigator.org/ein/530167933
The Woodson Center,https://www.charitynavigator.org/ein/521217891
Theodore Roosevelt Conservation Partnership,https://www.charitynavigator.org/ein/043706385
Thomas More Society,https://www.charitynavigator.org/ein/364270023
Thorn,https://www.charitynavigator.org/ein/270943677
Three Square,https://www.charitynavigator.org/ein/300396918
Thru the Bible Radio Network,https://www.charitynavigator.org/ein/956145276
Thurgood Marshall College Fund,https://www.charitynavigator.org/ein/411750692
Tiger Haven,https://www.charitynavigator.org/ein/621536897
Tikva Children's Home,https://www.charitynavigator.org/ein/223779212
Tim Tebow Foundation,https://www.charitynavigator.org/ein/274345913
Tisbest Philanthropy,https://www.charitynavigator.org/ein/208630809
To Write Love on Her Arms,https://www.charitynavigator.org/ein/260789229
Together Rising,https://www.charitynavigator.org/ein/455362738
Together We Rise Corporation,https://www.charitynavigator.org/ein/263043727
Together Women Rise,https://www.charitynavigator.org/ein/200031928
Tony La Russa's Animal Rescue Foundation,https://www.charitynavigator.org/ein/680240341
Too Young to Wed,https://www.charitynavigator.org/ein/465222420
Topgolf Cares Inc.,https://www.charitynavigator.org/ein/475066937
Toys for Tots Inc.,https://www.charitynavigator.org/ein/510188494
Tragedy Assistance Program for Survivors,https://www.charitynavigator.org/ein/920152268
Trans World Radio,https://www.charitynavigator.org/ein/221690564
Transgender Law Center,https://www.charitynavigator.org/ein/050544006
Travis Manion Foundation,https://www.charitynavigator.org/ein/412237951
Treatment Action Group,https://www.charitynavigator.org/ein/133624785
Tree Academy,https://www.charitynavigator.org/ein/320472081
"Treehouse, Washington",https://www.charitynavigator.org/ein/911425676
Trees Atlanta,https://www.charitynavigator.org/ein/581584758
Trees for the Future,https://www.charitynavigator.org/ein/521644869
"Trees, Water & People",https://www.charitynavigator.org/ein/841462044
Trenton Area Soup Kitchen,https://www.charitynavigator.org/ein/222392881
Trinity Broadcasting Network,https://www.charitynavigator.org/ein/952844062
Trinity Broadcasting of Texas,https://www.charitynavigator.org/ein/741945661
Troops Direct,https://www.charitynavigator.org/ein/273046842
"Trout Unlimited, Inc.",https://www.charitynavigator.org/ein/381612715
True the Vote Inc.,https://www.charitynavigator.org/ein/272860095
Trump Foundation,https://www.charitynavigator.org/ein/133054537
Trust for Public Land,https://www.charitynavigator.org/ein/237222333
Truth For Life,https://www.charitynavigator.org/ein/341787585
Turkish Philanthropy Funds Inc.,https://www.charitynavigator.org/ein/208392006
Turning Point,https://www.charitynavigator.org/ein/330095805
Turning Point USA Inc.,https://www.charitynavigator.org/ein/800835023
Turning Pointe Donkey Rescue Inc.,https://www.charitynavigator.org/ein/201751548
Turtle Island Restoration Network,https://www.charitynavigator.org/ein/911818080
Tyler Perry Foundation Inc.,https://www.charitynavigator.org/ein/260426383
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
UJA-Federation of New York,https://www.charitynavigator.org/ein/510172429
Ukraine Aid International,https://www.charitynavigator.org/ein/881848788
Ukraine House Foundation,https://www.charitynavigator.org/ein/832703471
Ukraine Relief,https://www.charitynavigator.org/ein/473005267
Ukrainian American Freedom Foundation Inc.,https://www.charitynavigator.org/ein/160985872
Ukrainian Catholic University Foundation,https://www.charitynavigator.org/ein/364126296
Ummah Relief International,https://www.charitynavigator.org/ein/363954960
Unbound,https://www.charitynavigator.org/ein/431243999
UNCF,https://www.charitynavigator.org/ein/131624241
UNICEF USA,https://www.charitynavigator.org/ein/131760110
Union Gospel Mission of Tarrant County,https://www.charitynavigator.org/ein/756054677
Union Gospel Mission Twin Cities,https://www.charitynavigator.org/ein/410705847
Union of Concerned Scientists,https://www.charitynavigator.org/ein/042535767
"Union Rescue Mission, Los Angeles",https://www.charitynavigator.org/ein/951709293
Unitarian Universalist Service Committee,https://www.charitynavigator.org/ein/046186012
United American Patriots,https://www.charitynavigator.org/ein/412172043
United Breast Cancer Foundation,https://www.charitynavigator.org/ein/113571208
UNITED FARM WORKERS NATIONAL UNION AFL-CIO,https://www.charitynavigator.org/ein/941448579
